SiteID,472003,Site Timezone,-9,Data Timezone,0,Longitude,-165.13208,Latitude,60.534363
Year,Month,Day,Hour,Minute,wind speed at 80m (m/s),wind direction at 80m (deg)
2018,11,2,11,30,12.040000000000001,69.34
2018,11,2,12,30,12.16,65.56
2018,11,2,13,30,12.94,69.66
2018,11,2,14,30,13.06,69.55
2018,11,2,15,30,13.32,65.28
2018,11,2,16,30,13.71,56.26
2018,11,2,17,30,13.83,58.58
2018,11,2,18,30,13.91,63.7
2018,11,2,19,30,14.11,66.65
2018,11,2,20,30,13.76,66.7
2018,11,2,21,30,15.02,70
2018,11,2,22,30,14.01,66.79
2018,11,2,23,30,14.35,66.89
2018,11,3,0,30,15.36,65.89
2018,11,3,1,30,16.64,63.85
2018,11,3,2,30,17.150000000000002,62.49
2018,11,3,3,30,18.48,63.43
2018,11,3,4,30,18.88,64.82000000000001
2018,11,3,5,30,18.59,66.65
2018,11,3,6,30,17.87,68.34
2018,11,3,7,30,16.69,68.22
2018,11,3,8,30,16.66,72.13
2018,11,3,9,30,15.370000000000001,72.97
2018,11,3,10,30,15.38,73.46000000000001
2018,11,3,11,30,14.780000000000001,73.09
2018,11,3,12,30,13.97,70.77
2018,11,3,13,30,13.290000000000001,68.77
2018,11,3,14,30,13.42,70.54
2018,11,3,15,30,12.63,69.89
2018,11,3,16,30,12.59,71.05
2018,11,3,17,30,11.84,70.16
2018,11,3,18,30,11.69,74.14
2018,11,3,19,30,10.75,72.57000000000001
2018,11,3,20,30,10.790000000000001,71.43
2018,11,3,21,30,10.21,70.13
2018,11,3,22,30,8.76,75.41
2018,11,3,23,30,7.01,71.97
2018,11,4,0,30,5.26,72.76
2018,11,4,1,30,5.8100000000000005,75.64
2018,11,4,2,30,5.12,65.22
2018,11,4,3,30,4.3100000000000005,60.99
2018,11,4,4,30,2.96,64.93
2018,11,4,5,30,2.83,78.33
2018,11,4,6,30,2.81,72.96000000000001
2018,11,4,7,30,1.17,303.98
2018,11,4,8,30,0.37,293.68
2018,11,4,9,30,0.65,63.92
2018,11,4,10,30,0.78,141.47
2018,11,4,11,30,0.67,188.25
2018,11,4,12,30,2.32,215.57
2018,11,4,13,30,2.46,222.08
2018,11,4,14,30,1.87,200.12
2018,11,4,15,30,1.55,165.74
2018,11,4,16,30,2.09,161.9
2018,11,4,17,30,1.82,125.38000000000001
2018,11,4,18,30,1.5,106.94
2018,11,4,19,30,1.51,112.82000000000001
2018,11,4,20,30,1.42,124.77
2018,11,4,21,30,0.61,123.7
2018,11,4,22,30,0.77,156.51
2018,11,4,23,30,2.05,241.25
2018,11,5,0,30,3.0500000000000003,240.56
2018,11,5,1,30,3.7800000000000002,237.97
2018,11,5,2,30,3.58,228.31
2018,11,5,3,30,4.36,239.69
2018,11,5,4,30,5.71,240.78
2018,11,5,5,30,6.19,246.06
2018,11,5,6,30,5.33,239.86
2018,11,5,7,30,6.15,232.66
2018,11,5,8,30,7.0200000000000005,247
2018,11,5,9,30,5.89,239.88
2018,11,5,10,30,6.72,227.5
2018,11,5,11,30,6.2,207.9
2018,11,5,12,30,6.32,198.98000000000002
2018,11,5,13,30,7.3,191.97
2018,11,5,14,30,8.58,183.46
2018,11,5,15,30,9.200000000000001,178.92000000000002
2018,11,5,16,30,10.13,172.68
2018,11,5,17,30,11.200000000000001,169.38
2018,11,5,18,30,12.97,164.9
2018,11,5,19,30,12.76,160.64000000000001
2018,11,5,20,30,13.530000000000001,160.17000000000002
2018,11,5,21,30,13.030000000000001,168.54
2018,11,5,22,30,13.44,168.96
2018,11,5,23,30,12.74,163.58
2018,11,6,0,30,14.94,171.14000000000001
2018,11,6,1,30,15.700000000000001,167.43
2018,11,6,2,30,15.51,166.99
2018,11,6,3,30,16,170.12
2018,11,6,4,30,16.740000000000002,174.09
2018,11,6,5,30,13.67,165.29
2018,11,6,6,30,15.780000000000001,164.89000000000001
2018,11,6,7,30,17.02,176.62
2018,11,6,8,30,16.77,176.39000000000001
2018,11,6,9,30,15.05,190.49
2018,11,6,10,30,8.85,197.57
2018,11,6,11,30,9.63,190.76
2018,11,6,12,30,10.72,182.36
2018,11,6,13,30,11.25,193.41
2018,11,6,14,30,12.4,198.5
2018,11,6,15,30,12.8,205.59
2018,11,6,16,30,13.1,193.01
2018,11,6,17,30,14.36,192.22
2018,11,6,18,30,16.52,190.06
2018,11,6,19,30,15.200000000000001,192.48000000000002
2018,11,6,20,30,16.78,192.22
2018,11,6,21,30,16.07,197.98000000000002
2018,11,6,22,30,14.040000000000001,207.99
2018,11,6,23,30,13.57,207
2018,11,7,0,30,12.99,209.18
2018,11,7,1,30,12.63,210.61
2018,11,7,2,30,11.73,216.82
2018,11,7,3,30,11.13,214.64000000000001
2018,11,7,4,30,10.370000000000001,212.58
2018,11,7,5,30,10.02,217.8
2018,11,7,6,30,8.5,221.82
2018,11,7,7,30,8.040000000000001,230.45000000000002
2018,11,7,8,30,7.42,227.51
2018,11,7,9,30,8.08,246.96
2018,11,7,10,30,6.7700000000000005,246.41
2018,11,7,11,30,6.96,247.52
2018,11,7,12,30,6.8500000000000005,246.76000000000002
2018,11,7,13,30,7.54,251.71
2018,11,7,14,30,8.21,263.19
2018,11,7,15,30,5.8100000000000005,260.62
2018,11,7,16,30,7.58,302.64
2018,11,7,17,30,8.3,293.77
2018,11,7,18,30,9.58,313.26
2018,11,7,19,30,8.96,333.33
2018,11,7,20,30,7.53,343.22
2018,11,7,21,30,9.040000000000001,336.44
2018,11,7,22,30,7.42,335.55
2018,11,7,23,30,6.58,334.76
2018,11,8,0,30,6,334.14
2018,11,8,1,30,6.13,330.06
2018,11,8,2,30,5.34,331.23
2018,11,8,3,30,4.0200000000000005,340.8
2018,11,8,4,30,2.9,9.76
2018,11,8,5,30,2.04,20.37
2018,11,8,6,30,2.42,41.58
2018,11,8,7,30,1.92,56.34
2018,11,8,8,30,1.3800000000000001,84.89
2018,11,8,9,30,1.28,132.06
2018,11,8,10,30,2.34,90.73
2018,11,8,11,30,3.41,102.68
2018,11,8,12,30,4.69,95.9
2018,11,8,13,30,5.92,97.37
2018,11,8,14,30,6.55,107.82000000000001
2018,11,8,15,30,7.72,108.76
2018,11,8,16,30,10.47,118.13
2018,11,8,17,30,11.96,123.36
2018,11,8,18,30,13.6,119.60000000000001
2018,11,8,19,30,14.57,123.84
2018,11,8,20,30,15.81,123.24000000000001
2018,11,8,21,30,16.57,120.15
2018,11,8,22,30,16.31,117.85000000000001
2018,11,8,23,30,17.3,119.98
2018,11,9,0,30,11.8,142.3
2018,11,9,1,30,10.68,246.33
2018,11,9,2,30,10.18,214.41
2018,11,9,3,30,11.02,222.18
2018,11,9,4,30,11.870000000000001,213.17000000000002
2018,11,9,5,30,10.93,215.01
2018,11,9,6,30,9.74,218.18
2018,11,9,7,30,16.32,216.69
2018,11,9,8,30,16.1,219.07
2018,11,9,9,30,15.540000000000001,220.21
2018,11,9,10,30,13.07,219.81
2018,11,9,11,30,15.4,232.35
2018,11,9,12,30,14.82,238.72
2018,11,9,13,30,16.88,242.84
2018,11,9,14,30,15.73,243.88
2018,11,9,15,30,16.2,247.04
2018,11,9,16,30,15.72,242.56
2018,11,9,17,30,15.34,229.9
2018,11,9,18,30,13.280000000000001,225.17000000000002
2018,11,9,19,30,13.64,225.17000000000002
2018,11,9,20,30,14,221.36
2018,11,9,21,30,10.4,237.17000000000002
2018,11,9,22,30,12.71,218.49
2018,11,9,23,30,13.290000000000001,213.12
2018,11,10,0,30,10.47,196.09
2018,11,10,1,30,14.11,203.73000000000002
2018,11,10,2,30,10.97,201.02
2018,11,10,3,30,9.74,222.66
2018,11,10,4,30,9.55,159.26
2018,11,10,5,30,8.28,177.73
2018,11,10,6,30,10.05,172.52
2018,11,10,7,30,10.35,161.1
2018,11,10,8,30,12.4,152.67000000000002
2018,11,10,9,30,9.23,132.78
2018,11,10,10,30,10.88,123.42
2018,11,10,11,30,12.68,116.79
2018,11,10,12,30,11.21,109.42
2018,11,10,13,30,12.76,102.86
2018,11,10,14,30,12.31,93.56
2018,11,10,15,30,13.620000000000001,87.95
2018,11,10,16,30,15.01,84.75
2018,11,10,17,30,15.65,81.65
2018,11,10,18,30,16.88,77.25
2018,11,10,19,30,16.21,75.15
2018,11,10,20,30,15.69,75.08
2018,11,10,21,30,15.55,77.7
2018,11,10,22,30,15.11,75.39
2018,11,10,23,30,15.26,73.84
2018,11,11,0,30,17.39,71.21000000000001
2018,11,11,1,30,17.93,66.02
2018,11,11,2,30,19.02,65.52
2018,11,11,3,30,20.09,61.77
2018,11,11,4,30,20.8,52.28
2018,11,11,5,30,21.84,50.01
2018,11,11,6,30,23.18,49
2018,11,11,7,30,23.17,45.89
2018,11,11,8,30,23.45,41.64
2018,11,11,9,30,23.92,41.410000000000004
2018,11,11,10,30,23.98,41.910000000000004
2018,11,11,11,30,23.37,42.17
2018,11,11,12,30,23.46,38.61
2018,11,11,13,30,23.45,38.09
2018,11,11,14,30,22.740000000000002,38.14
2018,11,11,15,30,22.19,38.1
2018,11,11,16,30,21.16,35.87
2018,11,11,17,30,20.43,36.22
2018,11,11,18,30,19.86,35.62
2018,11,11,19,30,19.44,32.61
2018,11,11,20,30,19.43,31.55
2018,11,11,21,30,19.36,30.76
2018,11,11,22,30,19.67,30.900000000000002
2018,11,11,23,30,19.73,27.93
2018,11,12,0,30,20.1,24.44
2018,11,12,1,30,19.82,24.67
2018,11,12,2,30,21.22,23.990000000000002
2018,11,12,3,30,21.41,25.26
2018,11,12,4,30,22.1,25.35
2018,11,12,5,30,23.330000000000002,23.490000000000002
2018,11,12,6,30,24.42,23.62
2018,11,12,7,30,23.09,24.3
2018,11,12,8,30,23.73,23.650000000000002
2018,11,12,9,30,23.990000000000002,21.91
2018,11,12,10,30,25.45,24.71
2018,11,12,11,30,25.22,20.94
2018,11,12,12,30,25.67,19.59
2018,11,12,13,30,24.650000000000002,23.51
2018,11,12,14,30,23.580000000000002,23.21
2018,11,12,15,30,23.080000000000002,24.68
2018,11,12,16,30,23.27,27.26
2018,11,12,17,30,22.51,26.02
2018,11,12,18,30,21.330000000000002,29.12
2018,11,12,19,30,19.47,31.39
2018,11,12,20,30,17.89,36.18
2018,11,12,21,30,13.540000000000001,36.63
2018,11,12,22,30,13.08,32.68
2018,11,12,23,30,13.82,30.41
2018,11,13,0,30,14.83,28.3
2018,11,13,1,30,11.19,24.990000000000002
2018,11,13,2,30,13.27,21.96
2018,11,13,3,30,18.93,25.27
2018,11,13,4,30,20.25,18.98
2018,11,13,5,30,20.41,20.240000000000002
2018,11,13,6,30,18.5,20.11
2018,11,13,7,30,17.6,14.71
2018,11,13,8,30,16.31,10.66
2018,11,13,9,30,17.63,11.9
2018,11,13,10,30,18.01,8.120000000000001
2018,11,13,11,30,19.46,11.47
2018,11,13,12,30,19.650000000000002,14.61
2018,11,13,13,30,21.080000000000002,16.28
2018,11,13,14,30,19.400000000000002,16.18
2018,11,13,15,30,17.27,15.26
2018,11,13,16,30,18.02,14.91
2018,11,13,17,30,19.47,17.13
2018,11,13,18,30,20.22,17.01
2018,11,13,19,30,18.830000000000002,19.92
2018,11,13,20,30,17.88,20.79
2018,11,13,21,30,16.6,18.580000000000002
2018,11,13,22,30,16.09,19.43
2018,11,13,23,30,15.65,20.52
2018,11,14,0,30,15.34,19.75
2018,11,14,1,30,14.41,20.650000000000002
2018,11,14,2,30,14,17.64
2018,11,14,3,30,14.3,20.63
2018,11,14,4,30,13.63,21.76
2018,11,14,5,30,13.16,24.92
2018,11,14,6,30,11.63,21.54
2018,11,14,7,30,10.76,24.7
2018,11,14,8,30,9.94,23.57
2018,11,14,9,30,9.09,24.29
2018,11,14,10,30,9.14,25.810000000000002
2018,11,14,11,30,9.19,27.7
2018,11,14,12,30,7.49,32.25
2018,11,14,13,30,5.8100000000000005,36.94
2018,11,14,14,30,4.62,42.44
2018,11,14,15,30,3.95,44.480000000000004
2018,11,14,16,30,3.59,41.63
2018,11,14,17,30,4.94,66.94
2018,11,14,18,30,6.63,71.67
2018,11,14,19,30,6.32,78.74
2018,11,14,20,30,5.6000000000000005,82.35000000000001
2018,11,14,21,30,6.49,91.71000000000001
2018,11,14,22,30,5.7,93.57000000000001
2018,11,14,23,30,5.2700000000000005,86.98
2018,11,15,0,30,6.07,81.57000000000001
2018,11,15,1,30,5.5600000000000005,68.56
2018,11,15,2,30,7.21,70.33
2018,11,15,3,30,9.18,77
2018,11,15,4,30,10.17,79.63
2018,11,15,5,30,10.700000000000001,84.75
2018,11,15,6,30,11.02,85.19
2018,11,15,7,30,11.26,79.33
2018,11,15,8,30,10.75,80
2018,11,15,9,30,11.33,81.9
2018,11,15,10,30,11.59,84.99
2018,11,15,11,30,11.870000000000001,79.04
2018,11,15,12,30,11.48,81.14
2018,11,15,13,30,11.8,79.57000000000001
2018,11,15,14,30,11.31,78.24
2018,11,15,15,30,11.120000000000001,79.88
2018,11,15,16,30,10.540000000000001,82.47
2018,11,15,17,30,10.43,84.55
2018,11,15,18,30,10.540000000000001,85.57000000000001
2018,11,15,19,30,11.11,84.16
2018,11,15,20,30,10.6,85.7
2018,11,15,21,30,10.48,85.67
2018,11,15,22,30,10.97,84.14
2018,11,15,23,30,10.48,88.9
2018,11,16,0,30,10.72,88.21000000000001
2018,11,16,1,30,10.23,86.09
2018,11,16,2,30,10.67,85.98
2018,11,16,3,30,11.15,86.08
2018,11,16,4,30,11.03,89.41
2018,11,16,5,30,10.88,89.74
2018,11,16,6,30,10.59,93.13
2018,11,16,7,30,11,103.27
2018,11,16,8,30,10.290000000000001,109.92
2018,11,16,9,30,10,102.25
2018,11,16,10,30,10.77,101.77
2018,11,16,11,30,9.83,101.32000000000001
2018,11,16,12,30,8.64,99.54
2018,11,16,13,30,7.72,97.34
2018,11,16,14,30,7.68,93.82000000000001
2018,11,16,15,30,8.67,96.61
2018,11,16,16,30,7.73,89.21000000000001
2018,11,16,17,30,6.3500000000000005,89.95
2018,11,16,18,30,5.73,89.86
2018,11,16,19,30,4.28,80.38
2018,11,16,20,30,2.99,87.29
2018,11,16,21,30,2.42,102.28
2018,11,16,22,30,1.6500000000000001,124.65
2018,11,16,23,30,1.61,110.87
2018,11,17,0,30,1.41,195.27
2018,11,17,1,30,2.0100000000000002,222.34
2018,11,17,2,30,6.48,292.09000000000003
2018,11,17,3,30,7.0600000000000005,296.26
2018,11,17,4,30,7.91,298.39
2018,11,17,5,30,7.36,301.02
2018,11,17,6,30,6.62,296.09000000000003
2018,11,17,7,30,4.3,291.49
2018,11,17,8,30,2.72,285.72
2018,11,17,9,30,2.12,251.51000000000002
2018,11,17,10,30,1.03,202.81
2018,11,17,11,30,1.23,255.18
2018,11,17,12,30,0.6900000000000001,305.93
2018,11,17,13,30,1.1300000000000001,78.76
2018,11,17,14,30,1.47,85.27
2018,11,17,15,30,1.19,76.07000000000001
2018,11,17,16,30,1.4000000000000001,56.21
2018,11,17,17,30,1.23,54.94
2018,11,17,18,30,2.96,38.35
2018,11,17,19,30,3.99,37.31
2018,11,17,20,30,4.14,44.28
2018,11,17,21,30,3.3200000000000003,49.57
2018,11,17,22,30,4.71,23.21
2018,11,17,23,30,5.8100000000000005,14.5
2018,11,18,0,30,6.75,7.390000000000001
2018,11,18,1,30,6.59,3.54
2018,11,18,2,30,6.32,1.6400000000000001
2018,11,18,3,30,8.32,356.2
2018,11,18,4,30,8.43,351.97
2018,11,18,5,30,9.450000000000001,347.94
2018,11,18,6,30,8.59,345.82
2018,11,18,7,30,9.31,340.93
2018,11,18,8,30,9.02,337.03000000000003
2018,11,18,9,30,8.86,330.84000000000003
2018,11,18,10,30,7.74,325.46
2018,11,18,11,30,7.53,309.2
2018,11,18,12,30,10.28,306.05
2018,11,18,13,30,10.64,304.65000000000003
2018,11,18,14,30,9.92,303.67
2018,11,18,15,30,10.26,293.11
2018,11,18,16,30,10.57,281.26
2018,11,18,17,30,10.49,290.14
2018,11,18,18,30,10.06,290.87
2018,11,18,19,30,8.85,290.01
2018,11,18,20,30,10.02,287.76
2018,11,18,21,30,8.81,295.22
2018,11,18,22,30,9.65,288.6
2018,11,18,23,30,9.42,283.48
2018,11,19,0,30,8.42,286.22
2018,11,19,1,30,11.120000000000001,283.16
2018,11,19,2,30,8.72,285.52
2018,11,19,3,30,9.950000000000001,295.56
2018,11,19,4,30,13.040000000000001,288.54
2018,11,19,5,30,11.99,288.34000000000003
2018,11,19,6,30,12.08,288.55
2018,11,19,7,30,12.040000000000001,282.13
2018,11,19,8,30,11.92,283.3
2018,11,19,9,30,10.23,289.01
2018,11,19,10,30,10.42,287.91
2018,11,19,11,30,9.84,279.14
2018,11,19,12,30,9.57,270.26
2018,11,19,13,30,10,276.66
2018,11,19,14,30,10.32,272.63
2018,11,19,15,30,10.01,250.95000000000002
2018,11,19,16,30,9.73,260.69
2018,11,19,17,30,8.47,271.33
2018,11,19,18,30,8.32,266.77
2018,11,19,19,30,7.82,264.62
2018,11,19,20,30,8.92,246.86
2018,11,19,21,30,9.11,248.29
2018,11,19,22,30,7.7,262.01
2018,11,19,23,30,6.95,260.32
2018,11,20,0,30,9.02,247.47
2018,11,20,1,30,8.91,251.58
2018,11,20,2,30,9.290000000000001,252.16
2018,11,20,3,30,8.82,248.53
2018,11,20,4,30,11.31,244.95000000000002
2018,11,20,5,30,12.540000000000001,245.67000000000002
2018,11,20,6,30,9.85,308.51
2018,11,20,7,30,6.5,281.78000000000003
2018,11,20,8,30,4.34,274.94
2018,11,20,9,30,9.63,278.65000000000003
2018,11,20,10,30,7.99,282.56
2018,11,20,11,30,8.86,297.79
2018,11,20,12,30,9.39,292.61
2018,11,20,13,30,9.35,281.90000000000003
2018,11,20,14,30,11.65,295.67
2018,11,20,15,30,12.43,289.82
2018,11,20,16,30,11.39,290.32
2018,11,20,17,30,12.56,282.21
2018,11,20,18,30,10.540000000000001,285.26
2018,11,20,19,30,11.08,292.91
2018,11,20,20,30,12.09,288.02
2018,11,20,21,30,12.68,284.44
2018,11,20,22,30,13.18,287.44
2018,11,20,23,30,11.69,287.85
2018,11,21,0,30,11.97,302.92
2018,11,21,1,30,13.8,298.89
2018,11,21,2,30,13.39,301.52
2018,11,21,3,30,13.280000000000001,294.65000000000003
2018,11,21,4,30,14.64,301.73
2018,11,21,5,30,13.950000000000001,303.08
2018,11,21,6,30,13.9,301.6
2018,11,21,7,30,13.97,294.48
2018,11,21,8,30,14.290000000000001,305.39
2018,11,21,9,30,14.94,309.39
2018,11,21,10,30,16.09,308.86
2018,11,21,11,30,18.02,306.99
2018,11,21,12,30,15.51,321.24
2018,11,21,13,30,16.7,319.22
2018,11,21,14,30,15.96,317.78000000000003
2018,11,21,15,30,15.46,317.15000000000003
2018,11,21,16,30,15.700000000000001,320.43
2018,11,21,17,30,16.740000000000002,315.04
2018,11,21,18,30,17.41,323.24
2018,11,21,19,30,14.43,330.15000000000003
2018,11,21,20,30,13.38,329.89
2018,11,21,21,30,9.99,322.38
2018,11,21,22,30,11.93,342.77
2018,11,21,23,30,7.87,316.5
2018,11,22,0,30,9.65,320.67
2018,11,22,1,30,9.14,343.39
2018,11,22,2,30,8.28,335.08
2018,11,22,3,30,6.640000000000001,350.88
2018,11,22,4,30,5.4,351.56
2018,11,22,5,30,4.09,324.97
2018,11,22,6,30,5.95,332.82
2018,11,22,7,30,6.67,341.7
2018,11,22,8,30,3.31,338.3
2018,11,22,9,30,6.78,344.67
2018,11,22,10,30,7.59,335.86
2018,11,22,11,30,5.36,19.46
2018,11,22,12,30,4.5200000000000005,18.59
2018,11,22,13,30,4.09,15.05
2018,11,22,14,30,3.0100000000000002,51.03
2018,11,22,15,30,3,74.75
2018,11,22,16,30,2.62,91.09
2018,11,22,17,30,1.16,119.39
2018,11,22,18,30,2.05,112.59
2018,11,22,19,30,2.35,112.33
2018,11,22,20,30,1.55,103.4
2018,11,22,21,30,2.54,111.36
2018,11,22,22,30,1.94,86.98
2018,11,22,23,30,2.85,101.4
2018,11,23,0,30,3.67,88.74
2018,11,23,1,30,3.87,90.92
2018,11,23,2,30,2.21,87.79
2018,11,23,3,30,3.13,62.09
2018,11,23,4,30,5.82,67.11
2018,11,23,5,30,6.33,68.27
2018,11,23,6,30,5.42,62.77
2018,11,23,7,30,4.8,70.89
2018,11,23,8,30,5.48,69.04
2018,11,23,9,30,7.03,77.43
2018,11,23,10,30,8.39,84.76
2018,11,23,11,30,9.23,81.36
2018,11,23,12,30,9.94,76.79
2018,11,23,13,30,10.8,72.36
2018,11,23,14,30,10.46,72.35000000000001
2018,11,23,15,30,9.74,84.36
2018,11,23,16,30,7.94,84.9
2018,11,23,17,30,6.68,71.22
2018,11,23,18,30,4.26,46.25
2018,11,23,19,30,4.44,63.15
2018,11,23,20,30,4.8500000000000005,33.78
2018,11,23,21,30,4.9,32.12
2018,11,23,22,30,3.8200000000000003,57.93
2018,11,23,23,30,4.65,61.71
2018,11,24,0,30,5.68,33.75
2018,11,24,1,30,3.89,40.77
2018,11,24,2,30,5.1000000000000005,38.94
2018,11,24,3,30,7.140000000000001,49.660000000000004
2018,11,24,4,30,9.53,54.910000000000004
2018,11,24,5,30,10.65,53.94
2018,11,24,6,30,10.93,47.54
2018,11,24,7,30,10.96,52.2
2018,11,24,8,30,9.02,48.300000000000004
2018,11,24,9,30,10.42,50.27
2018,11,24,10,30,10.040000000000001,46.59
2018,11,24,11,30,8.18,41.03
2018,11,24,12,30,8.22,41.07
2018,11,24,13,30,8.74,42.45
2018,11,24,14,30,9.08,36.46
2018,11,24,15,30,9.27,38.32
2018,11,24,16,30,8.790000000000001,40.43
2018,11,24,17,30,9.96,38.160000000000004
2018,11,24,18,30,11.81,35.12
2018,11,24,19,30,12.120000000000001,31.57
2018,11,24,20,30,11.6,29.93
2018,11,24,21,30,11.78,27.26
2018,11,24,22,30,12.46,21.8
2018,11,24,23,30,12.83,15.15
2018,11,25,0,30,13.280000000000001,12.540000000000001
2018,11,25,1,30,13.73,10.64
2018,11,25,2,30,12.73,6.47
2018,11,25,3,30,13.57,6.4
2018,11,25,4,30,12.19,357.59000000000003
2018,11,25,5,30,10.73,348.83
2018,11,25,6,30,11.26,343.38
2018,11,25,7,30,12.35,340.99
2018,11,25,8,30,12.69,337.33
2018,11,25,9,30,11.63,335.36
2018,11,25,10,30,11.790000000000001,336.46
2018,11,25,11,30,12.700000000000001,333.3
2018,11,25,12,30,12.81,331.64
2018,11,25,13,30,13.19,333.04
2018,11,25,14,30,12.49,331.45
2018,11,25,15,30,11.370000000000001,330.44
2018,11,25,16,30,8.78,342.11
2018,11,25,17,30,7.3500000000000005,352.52
2018,11,25,18,30,5.8100000000000005,1.34
2018,11,25,19,30,5.07,7.84
2018,11,25,20,30,4.98,8.55
2018,11,25,21,30,4.74,11.540000000000001
2018,11,25,22,30,4.57,2.2800000000000002
2018,11,25,23,30,6.2,353.86
2018,11,26,0,30,9.99,348.34000000000003
2018,11,26,1,30,12.18,353.05
2018,11,26,2,30,10.120000000000001,2.54
2018,11,26,3,30,10.72,1.07
2018,11,26,4,30,13.040000000000001,1.87
2018,11,26,5,30,15.41,5.33
2018,11,26,6,30,15.02,355.38
2018,11,26,7,30,15.6,354.78000000000003
2018,11,26,8,30,17.59,6.2700000000000005
2018,11,26,9,30,16.7,15.35
2018,11,26,10,30,15.64,15.11
2018,11,26,11,30,14.07,16.18
2018,11,26,12,30,13.01,21.37
2018,11,26,13,30,11.36,19.23
2018,11,26,14,30,10.11,19.240000000000002
2018,11,26,15,30,9.81,28.69
2018,11,26,16,30,9.47,29.09
2018,11,26,17,30,9.9,28.8
2018,11,26,18,30,9.24,37.660000000000004
2018,11,26,19,30,9.040000000000001,47.03
2018,11,26,20,30,9.78,58.14
2018,11,26,21,30,9.59,60.61
2018,11,26,22,30,9.22,65.41
2018,11,26,23,30,8.72,61.77
2018,11,27,0,30,9.23,60.34
2018,11,27,1,30,9.790000000000001,53.27
2018,11,27,2,30,10.09,59.03
2018,11,27,3,30,8.58,58.78
2018,11,27,4,30,8.3,49.84
2018,11,27,5,30,8.15,43.230000000000004
2018,11,27,6,30,7.72,40.11
2018,11,27,7,30,7.07,36
2018,11,27,8,30,7.17,32.410000000000004
2018,11,27,9,30,7.8500000000000005,32.43
2018,11,27,10,30,7.34,35.4
2018,11,27,11,30,7,30.47
2018,11,27,12,30,9.48,24.23
2018,11,27,13,30,8.63,7.37
2018,11,27,14,30,9.99,5.0600000000000005
2018,11,27,15,30,10.450000000000001,7.62
2018,11,27,16,30,10.49,3.5300000000000002
2018,11,27,17,30,10.41,356.89
2018,11,27,18,30,11.09,355.91
2018,11,27,19,30,11.02,347.85
2018,11,27,20,30,13.36,344.21
2018,11,27,21,30,12.47,350.46
2018,11,27,22,30,12.36,345.97
2018,11,27,23,30,13,342.05
2018,11,28,0,30,14.88,342.25
2018,11,28,1,30,13.58,342.37
2018,11,28,2,30,13.39,340.21
2018,11,28,3,30,11.84,338.03000000000003
2018,11,28,4,30,12,337.48
2018,11,28,5,30,11.94,338.67
2018,11,28,6,30,12.35,339.8
2018,11,28,7,30,12.22,339.77
2018,11,28,8,30,11.21,341.03000000000003
2018,11,28,9,30,11.32,341.03000000000003
2018,11,28,10,30,10.72,339.72
2018,11,28,11,30,10.620000000000001,337.99
2018,11,28,12,30,11.17,340.24
2018,11,28,13,30,10.96,337.13
2018,11,28,14,30,11.84,339.37
2018,11,28,15,30,11.68,334.04
2018,11,28,16,30,12.64,336.41
2018,11,28,17,30,12.41,333.56
2018,11,28,18,30,13.44,333.48
2018,11,28,19,30,12.49,334.57
2018,11,28,20,30,11.74,330.62
2018,11,28,21,30,12.86,335.87
2018,11,28,22,30,13.16,325.97
2018,11,28,23,30,13.49,325.71
2018,11,29,0,30,14.18,320.11
2018,11,29,1,30,12.6,319.82
2018,11,29,2,30,11.84,314.04
2018,11,29,3,30,11.28,307.14
2018,11,29,4,30,11.81,315.43
2018,11,29,5,30,11.370000000000001,316.79
2018,11,29,6,30,11.3,314.77
2018,11,29,7,30,10.14,313.85
2018,11,29,8,30,8.72,300.55
2018,11,29,9,30,9,306.89
2018,11,29,10,30,8.24,295.44
2018,11,29,11,30,8.61,296.40000000000003
2018,11,29,12,30,8.27,294.55
2018,11,29,13,30,6.38,298.62
2018,11,29,14,30,6.5200000000000005,285.64
2018,11,29,15,30,6.22,279.33
2018,11,29,16,30,4.18,283.49
2018,11,29,17,30,1.06,297.11
2018,11,29,18,30,1.93,102.91
2018,11,29,19,30,4.8500000000000005,111.99000000000001
2018,11,29,20,30,6.2700000000000005,110.83
2018,11,29,21,30,8.36,112.65
2018,11,29,22,30,11.63,121.64
2018,11,29,23,30,12.84,119.56
2018,11,30,0,30,14.64,118.04
2018,11,30,1,30,15.46,123.4
2018,11,30,2,30,17.62,125.08
2018,11,30,3,30,18.25,125.91
2018,11,30,4,30,19.1,134.92000000000002
2018,11,30,5,30,11.4,178.07
2018,11,30,6,30,8.55,216.96
2018,11,30,7,30,8.35,222.83
2018,11,30,8,30,8.290000000000001,221.61
2018,11,30,9,30,7.84,216.23000000000002
2018,11,30,10,30,8.52,223.9
2018,11,30,11,30,8.870000000000001,221.61
2018,11,30,12,30,7.640000000000001,229.95000000000002
2018,11,30,13,30,6.3500000000000005,236.72
2018,11,30,14,30,6.18,227.57
2018,11,30,15,30,5.11,220.62
2018,11,30,16,30,3.85,212.31
2018,11,30,17,30,3.02,96.73
2018,11,30,18,30,4.9,104.34
2018,11,30,19,30,7.4,103.11
2018,11,30,20,30,8.25,100.41
2018,11,30,21,30,9.620000000000001,98.59
2018,11,30,22,30,13.1,94.68
2018,11,30,23,30,15.66,93.34
2018,12,1,0,30,17.990000000000002,89.85000000000001
2018,12,1,1,30,16.71,153.59
